numero,CSD_code,Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability
86228,DISWOU,-3452.897639,-0.098845,7.8787,1.19413,0.11624,-0.19971,-0.08347,338.813969
86230,GOVLAE,-2951.424923,-0.02638,11.0189,1.13645,0.18904,-0.20079,-0.01175,139.734569
86231,FOQGOH,-4976.33419,-0.136027,9.7329,0.8998,0.11841,-0.20366,-0.08525,480.341117
86234,NEYFAA,-4201.544614,-0.083256,6.2655,1.19573,0.13014,-0.21541,-0.08527,303.509955
86235,UWARIV,-3475.933618,-0.065409,6.9217,0.96223,0.10336,-0.19993,-0.09657,228.920817
86236,UQUKIB,-4445.302123,-0.115788,5.8874,0.8796,0.06989,-0.15806,-0.08817,373.30282
86237,NIVHIJ,-3604.182321,-0.173438,7.6797,1.275,0.08017,-0.14242,-0.06225,451.797544
86238,KUNQIU,-3637.109856,-0.124099,0.0153,1.19612,0.12571,-0.22783,-0.10212,385.611277
86239,CIBGOK,-4210.944071,-0.096803,12.4789,0.92962,0.14221,-0.2215,-0.07929,277.090621
86241,FAJYIZ,-4444.763939,-0.148097,8.0999,0.76498,0.16766,-0.1873,-0.01964,406.852933
86244,SEMNED,-4140.59939,-0.170856,0.7416,1.27458,0.00673,-0.11857,-0.11184,554.558056
86245,XEYROJ,-3527.90058,-0.078036,10.6684,1.13406,0.1099,-0.17417,-0.06427,266.921566
86247,WIMXIA,-4044.644405,-0.089507,0.0068,1.16391,0.11609,-0.20306,-0.08697,337.97875
86248,BEKPUC,-2727.169741,-0.070157,0.0035,1.20966,0.14723,-0.17779,-0.03056,194.98233
86249,TITJOW,-3985.889001,-0.153866,8.7956,1.20732,0.14786,-0.17893,-0.03107,409.029768
86251,FABZUF,-2913.307041,-0.0953,4.7472,1.02592,0.06255,-0.15141,-0.08886,289.51116
86252,DOPWEL,-3700.362699,-0.173988,2.5646,1.11422,0.14769,-0.18132,-0.03363,447.585413
86254,YIWGER,-3330.394895,-0.169938,0.0814,1.15432,0.18585,-0.16727,0.01858,434.144447
86255,BIDLIL,-2898.320494,-0.104649,2.7636,1.11257,0.11628,-0.18038,-0.0641,313.561482
86260,MEHHIS,-3132.567174,-0.05688,11.427,1.1158,0.10732,-0.19524,-0.08792,208.800127
86262,TOBBUK,-3654.394699,-0.084402,10.5483,0.96944,0.11148,-0.18135,-0.06987,264.796038
86263,BIJPER,-3908.934122,-0.078116,5.2995,0.96031,0.14344,-0.22965,-0.08621,299.826128
86264,BIMDAF,-5059.416918,-0.210229,0.0003,1.26329,0.08702,-0.17218,-0.08516,689.507424
86265,PEVDIG,-4482.595006,-0.299692,4.8935,1.04045,0.10681,-0.19321,-0.0864,754.761226
86266,HIKCUZ,-3065.256534,-0.0492,9.5426,0.88692,0.1017,-0.21055,-0.10885,250.675022
86267,DIFDII,-8688.503205,-0.18023,13.0189,0.95008,0.13555,-0.20411,-0.06856,516.890424
86269,JUXLUL,-3064.830119,-0.062105,2.0135,1.18159,0.11712,-0.21554,-0.09842,222.505712
86270,JEMCAG,-4604.808049,-0.125125,11.1978,1.17249,0.1243,-0.32566,-0.20136,374.276757
86274,RACXEZ,-4957.697733,-0.164425,0.6186,0.84688,0.15431,-0.20324,-0.04893,508.835526
86275,WOZSAF,-5231.538033,-0.253428,0.4859,1.13344,0.00513,-0.13815,-0.13302,708.757859
86276,OVANOP,-3851.118231,-0.156878,10.1959,1.18382,0.12977,-0.20098,-0.07121,467.055272
86277,SOPNOB,-2798.75965,-0.074484,11.5781,1.18062,0.16086,-0.30273,-0.14187,214.975746
86278,OBOJUM,-2989.519482,-0.06194,10.6922,1.12455,0.10606,-0.20978,-0.10372,219.430817
86279,SOWSOP,-8163.460111,-0.133006,9.8904,0.92097,0.10657,-0.20051,-0.09394,382.102957
86283,WOGFII,-2592.129963,-0.076747,6.2029,1.09528,0.15263,-0.17749,-0.02486,249.184453
86284,MULYIC,-3788.244348,-0.152738,4.8337,1.14734,0.07054,-0.17606,-0.10552,479.591815
86288,ZACZOS,-3091.373366,-0.067359,0.0185,1.19284,0.11761,-0.20704,-0.08943,243.340466
86290,HOXYUQ,-3089.875223,-0.09755,9.4092,1.20442,0.06983,-0.17362,-0.10379,278.560158
86291,BUBFUB,-3882.114779,-0.092772,6.6092,0.99995,0.09479,-0.21427,-0.11948,297.803786
86292,SOFFUQ,-3838.191948,-0.131934,9.2932,1.20632,0.14721,-0.34026,-0.19305,365.612287
86293,YOTBEP,-7799.669434,-0.086966,6.9698,0.9623,0.23398,-0.23118,0.0028,248.707499
86294,CEVMAU,-9131.13694,-0.148582,5.4494,0.8372,0.20468,-0.20942,-0.00474,442.48947
86296,JIVPUZ,-3690.76426,-0.158725,0.0003,1.2644,0.08954,-0.18107,-0.09153,504.405828
86297,TOPYEE,-3151.936192,-0.100839,7.1246,1.17195,0.05122,-0.1534,-0.10218,335.274163
86300,DIHVOI,-4305.74192,-0.192305,0.0002,1.2633,0.08609,-0.17016,-0.08407,616.586492
86301,RUMFAG,-3699.483706,-0.101443,19.5152,0.98696,0.07807,-0.16613,-0.08806,333.450748
86302,XALHAU,-3546.020539,-0.120743,12.4384,1.14374,0.12694,-0.32327,-0.19633,391.527149
86303,TEZKUF,-3842.356651,-0.17506,2.5458,1.14819,0.12671,-0.16457,-0.03786,495.171076
86305,WEVGIO,-3711.894101,-0.170164,2.1379,1.15809,0.12731,-0.18238,-0.05507,481.323008
86307,VAKJUN,-4561.200006,-0.239165,3.5979,1.20016,0.08512,-0.17899,-0.09387,676.514762
86308,UYAGIL,-4080.163005,-0.138998,10.9809,0.97138,0.10207,-0.17401,-0.07194,413.027852
86310,JEPVIM,-3772.169497,-0.081851,17.0146,1.10818,0.11074,-0.17564,-0.0649,260.963666
86312,WIJZEV,-3732.909457,-0.146598,5.895,1.15242,0.07066,-0.17421,-0.10355,470.523249
86313,WINHUW,-3715.266919,-0.074463,2.266,1.01449,0.16471,-0.2019,-0.03719,292.059502
86314,IBUCIS,-2504.692314,-0.08673,1.9254,1.10859,0.23244,-0.2101,0.02234,226.458644
86316,GOSMIM,-2938.446265,-0.053906,9.3791,1.14068,0.11787,-0.21752,-0.09965,225.464689
86319,EDAXOY,-3240.470022,-0.113611,2.2476,1.16759,0.13811,-0.16224,-0.02413,331.011254
86320,VIMZUN,-4354.477599,-0.210663,4.398,1.18838,0.07723,-0.16944,-0.09221,648.074041
86321,EGORAT,-3687.125391,-0.113625,4.1967,0.88344,0.15124,-0.18566,-0.03442,332.893705
86322,AYOMAE,-3942.016153,-0.142444,0.0576,1.17628,0.11579,-0.21042,-0.09463,440.845447
86325,WEHNUT,-4772.739147,-0.278974,4.1725,1.19802,0.13807,-0.1798,-0.04173,647.735098
86326,DOSVAJ,-10992.30672,-0.137275,14.909,1.21418,0.13168,-0.26513,-0.13345,419.796437
86327,IFEXAV,-4410.236554,-0.180804,0.2041,1.14314,0.1258,-0.19815,-0.07235,475.338243
86328,HAMFIK,-3690.764213,-0.158745,0.0003,1.26446,0.08948,-0.18103,-0.09155,504.404533
86331,LIYXIA,-3402.410712,-0.12973,9.1721,1.10401,0.10003,-0.19874,-0.09871,374.859141
86332,NUMLAK,-4181.747043,-0.17369,6.5365,1.14777,0.07418,-0.06894,0.00524,544.426165
86333,DEBXAK,-4263.638123,-0.102,15.0137,0.93109,0.13921,-0.20912,-0.06991,315.669966
86336,MEGKOZ,-5005.569365,-0.166661,2.229,0.85379,0.1435,-0.17772,-0.03422,519.679223
86337,QERZET,-3476.202389,-0.062683,9.9394,0.95336,0.18568,-0.2162,-0.03052,214.764163
86338,CAJMIM,-5294.829715,-0.159914,9.1018,1.13119,0.09403,-0.18645,-0.09242,440.835198
86339,WUQJIC,-4078.949372,-0.185101,5.1338,1.1736,0.09995,-0.17123,-0.07128,621.674491
86340,HOBHEL,-3781.010572,-0.203008,3.8562,1.4088,0.14118,-0.18125,-0.04007,515.658842
86341,DUHJOG,-3040.106033,-0.053987,7.5922,1.05936,0.10129,-0.1766,-0.07531,211.192015
86343,YEBCAL,-3027.231292,-0.113011,2.3107,1.12759,0.08696,-0.16603,-0.07907,348.168743
86345,MATCIW,-4137.828392,-0.273297,3.5402,1.0437,0.15806,-0.2884,-0.13034,661.03946
86346,HILFIT,-3273.12786,-0.051603,9.0984,0.95407,0.14207,-0.22543,-0.08336,197.955219
86348,EGILIR,-2933.10444,-0.085303,6.7439,1.15016,0.25559,-0.34881,-0.09322,214.073875
86352,OHOCIY,-3707.555412,-0.077977,5.2508,1.12821,0.16289,-0.22382,-0.06093,283.303613
86353,QERPOT,-3850.635665,-0.066997,16.2284,0.99252,0.11469,-0.1764,-0.06171,232.273444
86354,UXIFAJ,-3686.547279,-0.14641,8.399,1.19363,0.13659,-0.19776,-0.06117,381.293582
86355,FEXJEA,-5670.458989,-0.271372,5.8921,0.64035,0.14331,-0.20433,-0.06102,723.100948
86358,JIDTAU,-3778.132497,-0.175973,7.8778,1.17186,0.12328,-0.18944,-0.06616,480.980395
86361,MIRPEJ,-3592.627318,-0.048308,8.9048,0.93086,0.12782,-0.21631,-0.08849,192.429463
86362,UQOWIH,-3986.998628,-0.11935,4.3221,0.88788,0.1287,-0.18923,-0.06053,408.3564
86363,SOSGUF,-8641.857963,-0.122101,5.5544,1.22491,0.1091,-0.19939,-0.09029,415.101375
86364,KEFPEQ,-3366.375239,-0.157486,0.9517,1.2478,0.00896,-0.14308,-0.13412,433.362648
86365,HITFUN,-3225.843243,-0.059823,11.4055,1.06873,0.13543,-0.08978,0.04565,213.108845
86366,RISKEK,-8218.109513,-0.057044,6.5003,0.9143,0.11097,-0.2139,-0.10293,225.221414
86367,REJCAK,-4097.430404,-0.18456,5.8744,1.1772,0.15634,-0.19786,-0.04152,536.846217
86368,PAMBEM,-3483.618843,-0.09555,16.9952,1.08813,0.14859,-0.19859,-0.05,319.970246
86369,ISUBUV,-4586.651107,-0.142144,10.2253,1.14579,0.10111,-0.19588,-0.09477,531.449922
86370,NEDFOT,-4069.671561,-0.079243,0.0123,1.18329,0.07489,-0.20864,-0.13375,294.874076
86372,VELZIY,-3576.110975,-0.138187,5.262,1.16727,0.10542,-0.18106,-0.07564,431.437697
86373,TIBQIG,-3487.984604,-0.09679,0.0153,1.19401,0.12856,-0.23837,-0.10981,314.911021
86374,XIYJAR,-3761.035733,-0.154741,7.9077,1.1435,0.10785,-0.29645,-0.1886,457.920837
86376,LECVOF,-3253.450979,-0.076472,12.6015,1.08478,0.14275,-0.21828,-0.07553,290.749687
86377,YISKIV,-3910.197968,-0.135113,6.133,1.15087,0.09118,-0.18861,-0.09743,427.658489
86378,YAHSEF,-3823.658477,-0.059367,4.3131,0.98236,0.16917,-0.24313,-0.07396,231.419764
86379,QEFXAA,-4545.416421,-0.093513,7.928,0.79377,0.14017,-0.21155,-0.07138,314.387301
86380,RIKYIW,-2925.381614,-0.089949,7.9253,1.13533,0.08435,-0.15074,-0.06639,311.111552
86382,SETMIQ,-3593.824604,-0.079157,10.2268,0.94913,0.18142,-0.21811,-0.03669,264.442388
86384,JARKOD,-5376.821603,-0.378184,0.0001,1.00587,0.15132,-0.18888,-0.03756,861.335758
86385,POFWAL,-8420.667965,-0.060046,7.5037,0.96183,0.18774,-0.22555,-0.03781,242.3488
86387,GEKWEZ,-3070.9615,-0.097527,8.8317,0.87369,0.20784,-0.20974,-0.0019,266.390926
86388,RUZQEI,-3751.26899,-0.083287,6.335,0.99007,0.15652,-0.31504,-0.15852,287.424729
86392,UDODIA,-4219.34629,-0.188347,6.3737,1.07196,0.1119,-0.20088,-0.08898,514.878903
86394,XEPFEE,-3329.215194,-0.087515,10.3048,1.06864,0.14936,-0.19347,-0.04411,253.121994
86396,XAMHUR,-7658.905556,-0.070694,5.4482,0.96132,0.19518,-0.21664,-0.02146,264.326486
86398,KANSIB,-5038.384632,-0.057391,8.8616,0.99247,0.1387,-0.32181,-0.18311,206.409817
86400,ZAMGUP,-3594.024131,-0.147955,1.4365,1.16107,0.16992,-0.21326,-0.04334,446.404563
86401,HEBNIO,-3641.560781,-0.167617,7.4642,1.17794,0.09353,-0.18046,-0.08693,490.627564
86402,XISTAX,-2621.945079,-0.039977,0.6906,1.17141,0.18239,-0.21782,-0.03543,173.354915
86403,KOGQUT,-15266.20365,-0.161244,0.6577,1.27236,0.08535,-0.1975,-0.11215,568.634241
86404,JOFMAT,-3138.37912,-0.086475,7.5764,1.03467,0.20844,-0.34865,-0.14021,251.651933
86405,VINRIW,-3356.549902,-0.073482,8.1195,0.95383,0.19534,-0.23216,-0.03682,230.56053
86406,VIWJUH,-3456.650808,-0.052476,11.691,0.97258,0.0985,-0.2072,-0.1087,201.109991
86408,UQUMAV,-7295.498259,-0.04636,12.2575,1.15641,0.06759,-0.18227,-0.11468,222.456966
86409,PUVWEK,-3213.987524,-0.058585,32.9875,1.25162,0.02414,-0.13253,-0.10839,231.296007
86410,TIKPIN,-4632.088509,-0.127485,6.9941,0.87868,0.06894,-0.15911,-0.09017,405.82403
86412,NUGSIR,-3865.514844,-0.209346,6.5964,1.19778,0.12425,-0.18242,-0.05817,514.982982
86418,KISMOO,-3659.238005,-0.090933,7.993,0.93576,0.13453,-0.21453,-0.08,270.524643
86419,WELJIJ,-3657.613327,-0.106677,6.263,0.95908,0.19281,-0.20019,-0.00738,287.529542
86421,QOLWUJ,-2851.267477,-0.066596,7.4104,1.20173,0.14763,-0.18039,-0.03276,250.766002
86422,ITIZAO,-4549.727832,-0.276626,5.7039,1.17533,0.14494,-0.1906,-0.04566,649.107768
86423,LUGLAC,-9917.458857,-0.036807,4.6116,0.93023,0.13124,-0.09891,0.03233,174.413629
86425,XOZQUZ,-2981.762056,-0.131319,6.5556,1.14959,0.1699,-0.16953,0.00037,341.536798
86426,DUHJUM,-2825.158962,-0.066869,1.8791,1.25096,0.10158,-0.20096,-0.09938,251.224504
86427,SEMRIL,-3690.764222,-0.15873,0.0002,1.26442,0.08951,-0.18106,-0.09155,504.405385
86428,SETNEN,-6088.393169,-0.073742,7.1868,0.94887,0.17249,-0.22266,-0.05017,260.158947
86431,TALXEM,-3692.077991,-0.075878,10.6925,0.96139,0.16666,-0.20878,-0.04212,299.202491
86434,DEDVIT,-3429.02961,-0.127643,13.9979,1.21124,0.15266,-0.17264,-0.01998,373.898534
86436,CEHNAH,-2983.511907,-0.081874,12.293,1.06732,0.06833,-0.162,-0.09367,261.869418
86438,DEFJUV,-4414.659935,-0.089905,8.6231,0.9818,0.09912,-0.20341,-0.10429,314.239993
86439,JEDMEL,-3382.088689,-0.103567,4.7204,1.16055,0.08055,-0.16954,-0.08899,374.433062
86440,OJEQOL,-4289.253612,-0.091502,5.1181,0.87789,0.14984,-0.16553,-0.01569,327.377101
86441,ITUGUB,-3351.716052,-0.0706,8.1953,0.95905,0.21799,-0.20943,0.00856,213.660941
86442,CEVLOH,-4479.066132,-0.140511,6.9091,0.98692,0.25262,-0.22587,0.02675,400.261765
86443,GAMLUD,-3922.218809,-0.083504,2.9516,1.16736,0.13163,-0.19489,-0.06326,290.427114
86445,FAQYUU,-4329.940562,-0.206859,12.0231,1.22511,0.06977,-0.19241,-0.12264,622.585761
86448,AHOQIY,-3338.323713,-0.069436,5.4926,0.88521,0.12949,-0.19746,-0.06797,248.069066
86449,XAMWOZ,-3508.773158,-0.186539,10.2905,1.21517,0.05846,-0.14372,-0.08526,476.772678
86450,DEXSUX,-3005.353209,-0.099659,8.3727,1.13145,0.12484,-0.17756,-0.05272,322.81494
86452,SEMRAD,-3690.764268,-0.158729,0.0008,1.26441,0.08952,-0.18106,-0.09154,504.405631
86453,PAKPEZ,-3786.831323,-0.057096,32.921,1.10454,0.00648,-0.18124,-0.17476,263.824642
86454,QITTOE,-2821.499665,-0.082637,7.6528,1.10385,0.08157,-0.29933,-0.21776,252.609809
86457,QAHZIK,-7887.833764,-0.086186,14.8576,0.98637,0.13603,-0.18502,-0.04899,291.877136
86458,TELFUL,-3665.931067,-0.03916,14.8173,0.92847,0.13896,-0.08016,0.0588,170.938111
86459,GOPDIB,-3446.70152,-0.088883,10.2205,0.83523,0.08003,-0.18746,-0.10743,330.232547
86460,ISIRUX,-5223.329974,-0.194285,4.8711,0.79792,0.14494,-0.28713,-0.14219,549.797632
86462,RAHVIF,-3809.173477,-0.043105,0.0898,1.214,0.12417,-0.26249,-0.13832,182.381742
86464,DOCYOK,-4797.413169,-0.17077,11.2761,1.16803,0.10378,-0.19554,-0.09176,460.725089
86468,XIWFER,-3941.63093,-0.189851,5.9863,1.2992,0.10565,-0.18294,-0.07729,478.481625
86469,BIYJAU,-2845.303209,-0.065965,7.375,1.17063,0.19714,-0.19458,0.00256,231.718737
86470,EQOFEW,-3918.517305,-0.111029,6.8684,1.04291,0.12816,-0.18514,-0.05698,390.846332
86473,WABNOE,-3651.220896,-0.063208,8.9062,0.95743,0.17295,-0.23597,-0.06302,240.931283
86474,FARRAU,-5449.749881,-0.146726,6.181,0.95951,0.08735,-0.20593,-0.11858,479.901981
86476,ETOCUM,-4160.647645,-0.118638,8.6032,0.91364,0.00867,-0.1632,-0.15453,356.729808
86478,QOYWOS,-4988.026717,-0.22458,3.7592,1.09945,0.06562,-0.1838,-0.11818,583.684769
86479,MEGKUF,-4199.727647,-0.09096,2.79,0.87857,0.14821,-0.17247,-0.02426,304.143327
86480,RUSKOH,-4471.003237,-0.158337,2.4513,1.17923,0.10606,-0.19798,-0.09192,552.402479
86481,XETHEK,-2972.914768,-0.063769,0.029,1.1944,0.13503,-0.24134,-0.10631,224.761226
86483,QAPWIP,-2975.701404,-0.111407,3.166,1.12667,0.13792,-0.17955,-0.04163,335.501204
86485,IGEFAB,-4030.003031,-0.061553,9.2355,0.92406,0.12039,-0.20425,-0.08386,223.684969
86487,KEVKUR,-2728.378397,-0.090748,3.6416,1.19934,0.18234,-0.20365,-0.02131,274.097302
86488,RIBWEH,-5030.170431,-0.222955,9.5449,1.07797,0.07465,-0.29702,-0.22237,606.078134
86489,PENQOQ,-3425.889641,-0.076586,11.0306,1.13194,0.12001,-0.22275,-0.10274,251.304858
86490,MUHWUH,-3643.929564,-0.183215,3.4932,1.19169,0.08312,-0.17082,-0.0877,503.106526
86492,TUMQAT,-3266.252148,-0.091411,6.8585,1.08704,0.17536,-0.18198,-0.00662,268.796982
86495,EBOPUJ,-4869.404683,-0.135974,2.4248,0.8288,0.16664,-0.20717,-0.04053,472.198151
86497,LEHHEN,-4146.284082,-0.173217,0.0053,1.21135,0.1411,-0.22836,-0.08726,499.081371
86498,ILONIG,-2842.898673,-0.064677,4.3225,1.14827,0.15848,-0.20452,-0.04604,230.597704
86499,OTOYIH,-3734.50048,-0.179376,4.0322,1.19032,0.11316,-0.18314,-0.06998,482.968744
86504,YEJBAS,-3207.557166,-0.071133,7.6302,1.05676,0.17004,-0.33402,-0.16398,248.506513
86505,WUGLEQ,-4276.916488,-0.101366,3.2814,0.87636,0.10681,-0.16806,-0.06125,334.326566
86506,JEVMIH,-2844.838647,-0.069974,3.9543,1.17652,0.136,-0.17727,-0.04127,252.883963
86507,FATVUT,-3946.958332,-0.126239,0.8916,1.00506,0.11613,-0.19253,-0.0764,371.263795
86510,PIHLOK,-3583.457061,-0.141458,8.6978,1.15915,0.11252,-0.20311,-0.09059,442.504445
86511,IFAXAO,-4055.944899,-0.133302,4.8728,0.95236,0.09138,-0.15824,-0.06686,397.676286
86513,NOQYEZ,-3470.818243,-0.084297,9.0363,0.93021,0.14552,-0.21706,-0.07154,249.346512
86514,YUHVUU,-4598.712095,-0.280049,7.5942,1.35009,0.13999,-0.17463,-0.03464,668.00945
86516,CIBTIS,-3015.221033,-0.097335,4.4187,1.18823,0.09381,-0.1766,-0.08279,317.040506
86518,NUKXAU,-5547.654288,-0.34994,0.0005,1.26763,0.07683,-0.18065,-0.10382,1013.292856
86519,POKPAJ,-3417.324208,-0.117627,6.0477,1.12101,0.10638,-0.18754,-0.08116,396.346606
86521,HERTEE,-4167.454567,-0.206073,0.4232,1.23432,0.17954,-0.30883,-0.12929,542.494162
86522,IRASUQ,-3351.280816,-0.106426,6.1884,1.17648,0.15232,-0.2046,-0.05228,383.341931
86523,BILXIF,-4456.597705,-0.137793,10.1702,0.94143,0.08466,-0.19625,-0.11159,469.050585
86524,OVOZOP,-3425.357534,-0.132373,0.0052,1.22813,0.12902,-0.20183,-0.07281,372.748472
86525,IZASIL,-3986.267537,-0.135848,1.6441,1.18194,0.13714,-0.22477,-0.08763,466.390086
86526,MADQUG,-3579.795219,-0.106745,8.8246,1.05183,0.07051,-0.17849,-0.10798,330.12627
86527,BEHNOS,-3990.130158,-0.06504,8.4068,0.9346,0.10949,-0.21768,-0.10819,245.760028
86529,IWUWAZ,-3106.024104,-0.080129,9.437,1.00182,0.09216,-0.18318,-0.09102,296.462112
86530,FAHLIK,-4473.70212,-0.104613,0.258,1.13467,0.14431,-0.19807,-0.05376,358.66009
86531,MODNAX,-3050.948818,-0.121082,5.0234,1.26074,0.16674,-0.17042,-0.00368,333.199369
86532,HAGMAG,-3923.50101,-0.170318,3.6456,1.18107,0.11243,-0.17237,-0.05994,536.713702
86533,XOBYIX,-4946.002186,-0.1812,3.3701,1.19677,0.11287,-0.19694,-0.08407,549.892013
86534,HUBBAI,-4717.42861,-0.234837,5.2373,1.00637,0.128,-0.15659,-0.02859,626.363583
86536,BABQOM,-3592.130894,-0.055911,4.0084,0.97317,0.20189,-0.21266,-0.01077,178.951733
86538,FILGIR,-4249.86296,-0.154666,3.245,1.19118,0.12267,-0.21542,-0.09275,401.985902
86541,SIBMOI,-3677.514221,-0.075198,0.0026,0.97093,0.10756,-0.16741,-0.05985,257.872706
86542,LOZKES,-3423.994111,-0.105156,6.9764,1.16783,0.1054,-0.20103,-0.09563,387.20262
86543,DETCEL,-4746.29958,-0.161045,5.4503,0.90659,0.08735,-0.20051,-0.11316,441.667177
86544,LUWQEB,-3612.292291,-0.073948,15.1562,0.93963,0.10657,-0.2039,-0.09733,268.751231
86547,JUHPAF,-13483.14496,-0.10141,11.7836,1.16105,0.11244,-0.22323,-0.11079,402.028698
86549,DECKUS,-3754.039887,-0.141134,3.1637,1.11204,0.10313,-0.19065,-0.08752,466.384407
86550,QEBFOV,-3419.551015,-0.11651,11.1612,1.19447,0.09612,-0.19582,-0.0997,352.267257
86551,DAZRAY,-3546.995399,-0.098863,8.9738,0.98231,0.20862,-0.21738,-0.00876,266.04751
86552,XOSCUE,-3479.775541,-0.0637,11.6352,0.98658,0.10499,-0.21168,-0.10669,229.307628
86553,TOXMAW,-7613.758652,-0.058168,8.2533,0.91703,0.08016,-0.20484,-0.12468,224.552646
86554,UZIDAJ,-3003.159305,-0.067249,8.9258,1.08154,0.1276,-0.32941,-0.20181,229.571071
86559,XUSLUT,-7028.388821,-0.288277,0.2202,0.87513,0.15204,-0.19979,-0.04775,746.414572
86562,GIGXIE,-3348.419547,-0.133967,4.4849,1.19284,0.10415,-0.1931,-0.08895,403.399098
86564,CECTOV,-5289.974773,-0.206284,0.0008,1.20579,0.10055,-0.18125,-0.0807,701.155306
86565,LIZNOA,-3594.404461,-0.066822,0.009,1.16355,0.10512,-0.20501,-0.09989,264.202218
86566,OHEFIQ,-4074.53592,-0.117713,11.4235,0.96687,0.13567,-0.20186,-0.06619,369.961509
86567,HONTIQ,-9065.504976,-0.188034,0.2502,1.0052,0.07516,-0.2028,-0.12764,524.858755
86568,DOQGOH,-4287.399654,-0.1801,2.9773,1.18414,0.09977,-0.18482,-0.08505,492.564301
86569,AYIYOX,-3151.154951,-0.062189,1.8435,1.18816,0.13524,-0.18624,-0.051,249.541569
86570,FIFWIB,-3141.148883,-0.058001,4.4782,1.05553,0.1318,-0.29983,-0.16803,220.517689
86571,ZOTDOD,-5674.349331,-0.0612,7.5415,0.92895,0.14626,-0.22256,-0.0763,221.811201
86573,OJUHUW,-3481.892799,-0.060377,11.9686,1.04791,0.08721,-0.17112,-0.08391,209.853063
86574,XAHRUW,-4358.790248,-0.155108,12.351,1.15977,0.09189,-0.26274,-0.17085,431.325619
86577,FIHVUQ,-3614.215861,-0.050544,8.7891,0.91053,0.24205,-0.09759,0.14446,167.592886
86579,MAZSUC,-3309.07424,-0.114625,8.1526,1.17506,0.10445,-0.16985,-0.0654,388.878175
86580,ISUYAW,-3343.980594,-0.096291,5.5067,1.18796,0.11277,-0.18479,-0.07202,367.573761
86581,GEYLUU,-6585.704196,-0.295978,8.3239,1.01448,0.0799,-0.11976,-0.03986,688.611372
86584,VIKMEK,-3289.220306,-0.085611,11.036,1.11489,0.0745,-0.19138,-0.11688,288.607831
86585,VIDBOA,-2792.696632,-0.030217,9.1518,0.90381,0.18278,-0.20543,-0.02265,166.496029
86586,XISBOR,-2954.180169,-0.057451,0.002,1.15455,0.13405,-0.20933,-0.07528,208.804285
86587,GOXFII,-2920.149259,-0.046531,2.0496,1.20387,0.10739,-0.19829,-0.0909,185.569968
86589,BUYBAZ,-2822.147491,-0.056526,22.5918,1.17722,0.02857,-0.1455,-0.11693,209.493158
86590,WIWGEQ,-14388.11822,-0.203524,8.6277,1.18486,0.0956,-0.16833,-0.07273,575.825358
86591,ZIBCAR,-3914.925748,-0.112058,8.0287,1.0146,0.094,-0.18742,-0.09342,379.999834
86592,XINQUG,-3654.77329,-0.173997,2.2125,1.21776,0.15271,-0.29273,-0.14002,464.41533
86593,EFOKIW,-3260.645827,-0.102267,0.0036,1.19269,0.13867,-0.18492,-0.04625,324.321639
86594,NEXCUP,-3727.959474,-0.174396,7.6579,1.17169,0.13839,-0.1967,-0.05831,476.526591
86595,HUCNAU,-6396.01899,-0.481723,4.6436,1.19342,0.03851,-0.17246,-0.13395,1122.979024
86596,XIJJOP,-3789.093105,-0.094123,10.525,0.94776,0.13045,-0.21699,-0.08654,329.507701
86597,ICEXOE,-3080.580309,-0.11475,4.3474,1.21272,0.1556,-0.16586,-0.01026,331.103802
86598,NALNIZ,-3009.740304,-0.059336,5.1168,1.07325,0.09061,-0.2958,-0.20519,215.06659
86601,VEGREG,-8639.963107,-0.122437,9.442,0.95359,0.13766,-0.20903,-0.07137,458.798378
86603,MIHNUO,-4484.677134,-0.154638,0.0148,1.18745,0.12372,-0.19654,-0.07282,510.70671
86604,EZECOD,-3978.65434,-0.191228,5.5516,1.17016,0.01865,-0.16029,-0.14164,565.642634
86607,GAVSOM,-5669.645218,-0.066034,10.1713,1.04086,0.11514,-0.18947,-0.07433,251.289107
86608,AREJEM,-5083.068986,-0.215589,6.958,1.01794,0.1753,-0.18142,-0.00612,554.497843
86609,XUQCUH,-3621.915416,-0.140718,5.3039,1.16533,0.14212,-0.32097,-0.17885,342.331882
86610,TURZOW,-4012.234006,-0.10819,6.8403,1.12906,0.14053,-0.18424,-0.04371,357.862542
86611,MOZROJ,-3427.026444,-0.062021,12.5916,0.98701,0.10952,-0.16943,-0.05991,213.670931
86613,XETWUO,-3765.522459,-0.119328,7.9095,0.98408,0.13571,-0.2128,-0.07709,342.656165
86614,XIYFUG,-3767.142791,-0.165388,1.9174,1.21475,0.08712,-0.17556,-0.08844,514.061387
86615,FEVNAY,-3992.305562,-0.103448,10.6563,0.998,0.07405,-0.17287,-0.09882,337.805911
86616,EYOVAQ,-3390.404175,-0.102812,8.7945,1.17858,0.0418,-0.28467,-0.24287,315.09567
86617,YIXSAB,-3069.237606,-0.066377,0.1068,1.18053,0.11437,-0.19951,-0.08514,257.690797
86618,GEMQUL,-4776.036001,-0.127482,0.3368,1.13937,0.12789,-0.19605,-0.06816,427.232574
86620,OJIYEN,-5379.798024,-0.277053,4.3613,1.21875,0.08455,-0.1672,-0.08265,878.838682
